Cod_Alu;Facultad;Escuela;Periodo;Ciclo;Sexo;Edad;Modalidad Academica
ALU_13890;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;M;19;Pregrado
ALU_13891;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;18;Pregrado
ALU_13892;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;18;Pregrado
ALU_16364;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;19;Pregrado
ALU_13893;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;17;Pregrado
ALU_13894;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;18;Pregrado
ALU_13895;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;18;Pregrado
ALU_16621;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;19;Pregrado
ALU_16359;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;17;Pregrado
ALU_13896;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;20;Pregrado
ALU_13897;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;18;Pregrado
ALU_13898;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;17;Pregrado
ALU_16622;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;M;18;Pregrado
ALU_13899;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;18;Pregrado
ALU_13900;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;19;Pregrado
ALU_13901;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;18;Pregrado
ALU_13902;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;18;Pregrado
ALU_13903;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;19;Pregrado
ALU_16741;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;20;Pregrado
ALU_13904;ADMINISTRACION;ADM. DE TURISMO Y DE NEG. INTERNACIONALE;2026-A;1;F;19;Pregrado
ALU_07626;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;M;23;Pregrado
ALU_10764;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;23;Pregrado
ALU_11264;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;19;Pregrado
ALU_04659;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;F;20;Pregrado
ALU_10804;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;21;Pregrado
ALU_11258;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;19;Pregrado
ALU_10913;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;19;Pregrado
ALU_11259;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;19;Pregrado
ALU_07603;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;20;Pregrado
ALU_11035;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;19;Pregrado
ALU_11277;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;35;Pregrado
ALU_07604;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;22;Pregrado
ALU_11281;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;21;Pregrado
ALU_11283;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;20;Pregrado
ALU_04674;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;21;Pregrado
ALU_11265;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;18;Pregrado
ALU_07623;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;22;Pregrado
ALU_07600;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;23;Pregrado
ALU_11278;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;20;Pregrado
ALU_10497;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;21;Pregrado
ALU_04657;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;F;35;Pregrado
ALU_11276;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;18;Pregrado
ALU_04671;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;24;Pregrado
ALU_11279;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;19;Pregrado
ALU_04665;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;F;23;Pregrado
ALU_11280;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;19;Pregrado
ALU_04687;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;F;23;Pregrado
ALU_11262;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;23;Pregrado
ALU_07602;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;M;21;Pregrado
ALU_13608;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;18;Pregrado
ALU_04685;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;F;23;Pregrado
ALU_11257;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;21;Pregrado
ALU_02937;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;23;Pregrado
ALU_04660;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;F;23;Pregrado
ALU_07609;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;20;Pregrado
ALU_04662;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;F;21;Pregrado
ALU_02941;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;23;Pregrado
ALU_04684;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;F;21;Pregrado
ALU_04656;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;22;Pregrado
ALU_11282;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;21;Pregrado
ALU_11036;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;19;Pregrado
ALU_04663;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;22;Pregrado
ALU_07595;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;19;Pregrado
ALU_02940;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;33;Pregrado
ALU_07607;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;19;Pregrado
ALU_04675;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;F;33;Pregrado
ALU_04664;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;21;Pregrado
ALU_04670;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;21;Pregrado
ALU_04677;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;21;Pregrado
ALU_02931;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;27;Pregrado
ALU_01036;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;57;Pregrado
ALU_02929;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;21;Pregrado
ALU_02923;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;23;Pregrado
ALU_02928;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;22;Pregrado
ALU_07625;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;M;27;Pregrado
ALU_07596;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;22;Pregrado
ALU_07622;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;20;Pregrado
ALU_02932;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;24;Pregrado
ALU_04680;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;20;Pregrado
ALU_11255;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;20;Pregrado
ALU_11263;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;20;Pregrado
ALU_07624;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;20;Pregrado
ALU_02927;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;33;Pregrado
ALU_11261;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;20;Pregrado
ALU_10288;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;19;Pregrado
ALU_07615;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;M;22;Pregrado
ALU_10912;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;20;Pregrado
ALU_01037;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;24;Pregrado
ALU_02925;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;36;Pregrado
ALU_01035;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;26;Pregrado
ALU_01039;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;26;Pregrado
ALU_01041;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;24;Pregrado
ALU_01043;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;24;Pregrado
ALU_02924;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;22;Pregrado
ALU_04676;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;F;20;Pregrado
ALU_10554;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;21;Pregrado
ALU_01772;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;24;Pregrado
ALU_01040;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;F;27;Pregrado
ALU_11250;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;20;Pregrado
ALU_07597;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;22;Pregrado
ALU_01044;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;26;Pregrado
ALU_02939;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;22;Pregrado
ALU_11267;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;20;Pregrado
ALU_04673;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;F;21;Pregrado
ALU_04683;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;F;22;Pregrado
ALU_00554;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;26;Pregrado
ALU_11251;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;20;Pregrado
ALU_07618;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;20;Pregrado
ALU_02938;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;35;Pregrado
ALU_04681;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;22;Pregrado
ALU_04666;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;29;Pregrado
ALU_11275;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;19;Pregrado
ALU_02933;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;21;Pregrado
ALU_04669;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;F;23;Pregrado
ALU_11266;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;20;Pregrado
ALU_07612;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;M;21;Pregrado
ALU_11269;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;19;Pregrado
ALU_01038;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;27;Pregrado
ALU_04682;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;23;Pregrado
ALU_04668;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;21;Pregrado
ALU_07611;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;M;21;Pregrado
ALU_11256;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;20;Pregrado
ALU_11254;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;22;Pregrado
ALU_11272;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;22;Pregrado
ALU_07610;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;M;20;Pregrado
ALU_00705;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;M;30;Pregrado
ALU_07599;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;M;29;Pregrado
ALU_01042;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;26;Pregrado
ALU_07616;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;21;Pregrado
ALU_07601;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;M;23;Pregrado
ALU_07592;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;M;23;Pregrado
ALU_11274;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;18;Pregrado
ALU_11273;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;19;Pregrado
ALU_11268;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;19;Pregrado
ALU_00456;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;29;Pregrado
ALU_00152;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;33;Pregrado
ALU_00061;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;37;Pregrado
ALU_07621;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;21;Pregrado
ALU_04679;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;F;21;Pregrado
ALU_07598;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;M;23;Pregrado
ALU_07605;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;25;Pregrado
ALU_11260;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;20;Pregrado
ALU_11271;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;22;Pregrado
ALU_00977;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;26;Pregrado
ALU_11252;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;21;Pregrado
ALU_07593;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;22;Pregrado
ALU_11270;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;20;Pregrado
ALU_07613;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;M;20;Pregrado
ALU_02934;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;32;Pregrado
ALU_04672;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;M;23;Pregrado
ALU_07614;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;M;21;Pregrado
ALU_07606;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;21;Pregrado
ALU_01770;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;27;Pregrado
ALU_07619;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;23;Pregrado
ALU_10287;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;20;Pregrado
ALU_00176;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;34;Pregrado
ALU_11253;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;F;21;Pregrado
ALU_04658;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;20;Pregrado
ALU_01769;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;26;Pregrado
ALU_07289;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;M;21;Pregrado
ALU_02759;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;29;Pregrado
ALU_02930;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;21;Pregrado
ALU_07617;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;M;22;Pregrado
ALU_02935;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;22;Pregrado
ALU_04686;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;21;Pregrado
ALU_00011;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;41;Pregrado
ALU_02844;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;21;Pregrado
ALU_07608;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;22;Pregrado
ALU_04678;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;21;Pregrado
ALU_00276;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;30;Pregrado
ALU_00159;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;33;Pregrado
ALU_01771;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;M;23;Pregrado
ALU_01768;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;F;24;Pregrado
ALU_02936;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;M;44;Pregrado
ALU_02926;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;23;Pregrado
ALU_07620;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;26;Pregrado
ALU_04667;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;3;F;25;Pregrado
ALU_13812;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;19;Pregrado
ALU_13826;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;20;Pregrado
ALU_13821;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;22;Pregrado
ALU_16617;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;20;Pregrado
ALU_07594;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;2;M;21;Pregrado
ALU_13814;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;19;Pregrado
ALU_13836;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;18;Pregrado
ALU_00059;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;5;F;33;Pregrado
ALU_13831;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;20;Pregrado
ALU_13819;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;19;Pregrado
ALU_13837;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;19;Pregrado
ALU_13838;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;20;Pregrado
ALU_13816;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;18;Pregrado
ALU_13832;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;19;Pregrado
ALU_13813;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;20;Pregrado
ALU_16504;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;20;Pregrado
ALU_13835;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;18;Pregrado
ALU_16618;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;18;Pregrado
ALU_13827;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;19;Pregrado
ALU_13820;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;20;Pregrado
ALU_13822;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;17;Pregrado
ALU_13810;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;19;Pregrado
ALU_13811;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;19;Pregrado
ALU_13829;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;19;Pregrado
ALU_13818;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;24;Pregrado
ALU_16738;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;22;Pregrado
ALU_13823;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;19;Pregrado
ALU_13815;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;18;Pregrado
ALU_13834;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;19;Pregrado
ALU_13828;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;18;Pregrado
ALU_13830;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;19;Pregrado
ALU_13825;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;22;Pregrado
ALU_13824;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;20;Pregrado
ALU_13839;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;33;Pregrado
ALU_13817;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;19;Pregrado
ALU_16505;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;19;Pregrado
ALU_16737;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;F;19;Pregrado
ALU_13833;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;1;M;21;Pregrado
ALU_04661;ADMINISTRACION;ADM. PUBLICA Y DE GESTION SOCIAL;2026-A;4;F;24;Pregrado
ALU_11037;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;2;F;19;Pregrado
ALU_11304;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;2;F;24;Pregrado
ALU_07638;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;3;F;20;Pregrado
ALU_11309;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;2;F;23;Pregrado
ALU_02962;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;5;F;24;Pregrado
ALU_07650;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;3;M;22;Pregrado
ALU_04730;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;3;M;24;Pregrado
ALU_04728;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;4;F;22;Pregrado
ALU_01782;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;5;M;23;Pregrado
ALU_02960;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;5;F;24;Pregrado
ALU_01790;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;5;F;25;Pregrado
ALU_11310;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;2;F;19;Pregrado
ALU_07347;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;4;F;22;Pregrado
ALU_04724;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;4;F;22;Pregrado
ALU_11303;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;2;F;18;Pregrado
ALU_11305;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;2;M;19;Pregrado
ALU_11307;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;2;F;19;Pregrado
ALU_01787;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;5;M;23;Pregrado
ALU_02950;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;5;F;23;Pregrado
ALU_11287;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;2;F;19;Pregrado
ALU_07628;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;3;F;20;Pregrado
ALU_02946;ADMINISTRACION;ADMINISTRACION PRIVADA;2026-A;5;F;23;Pregrado
